RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2014,50411208,Smith,625,France,Male,31,8,102316.66502142839,4,1,1,72796.08000574792,1
2015,22639582,Johnson,480,Germany,Female,18,3,98402.95797481308,2,1,0,134495.97586039072,1
2016,73674427,Jones,394,Germany,Female,81,2,95242.37068101246,2,0,0,18852.28718333599,0
2017,50123037,Williams,530,Germany,Male,37,2,57458.18046989279,2,1,0,152736.76480847108,1
2018,83398524,Jones,492,Spain,Male,49,4,13148.217374991362,4,0,0,20071.260260872878,1
2019,21761053,Johnson,582,Spain,Female,33,7,229161.97799877852,2,0,1,73152.12647581386,0
2020,89133347,Smith,398,Germany,Female,63,0,118530.94489632177,1,0,1,39147.81548457906,0
2021,60309796,Jones,767,France,Male,84,8,144422.03892923615,2,0,0,143714.573109005,0
2022,24644002,Jones,390,Germany,Female,65,9,218743.97437834032,1,1,0,134851.62882917543,1
2023,25753109,Williams,341,Spain,Female,30,1,103874.66568050318,2,1,1,150686.10043674093,0
2024,16398482,Williams,622,Germany,Male,21,6,117600.92024221442,1,0,0,36395.02693893713,1
2025,63359492,Brown,608,Germany,Male,65,5,72251.60472098805,4,1,0,10587.018695467252,1
2026,84425716,Johnson,532,Spain,Male,45,6,162435.62394648796,4,1,0,129457.60025543824,0
2027,24989081,Smith,637,Germany,Male,78,5,94336.29229154112,1,1,0,189597.93023390637,0
2028,97769434,Smith,709,Spain,Female,52,3,3748.5232492632804,2,1,0,151230.16678580194,0
2029,50353669,Johnson,684,Spain,Male,54,8,190221.47366725616,2,1,1,142827.94238045384,0
2030,41614797,Williams,361,Germany,Female,39,3,220747.289860388,2,1,0,109094.85033808404,1
2031,30915204,Jones,639,Germany,Female,79,5,235724.80284717612,4,0,0,42934.50073215679,1
2032,57689615,Williams,434,France,Female,70,6,159076.5261907716,3,0,0,33849.95252952556,1
2033,32687035,Johnson,612,Germany,Male,27,6,115310.28010413826,3,0,1,175549.9190074474,1
2034,14023743,Jones,526,Germany,Male,28,6,241689.57598715735,3,1,1,134605.36974627426,0
2035,52799498,Smith,471,Spain,Female,64,7,164641.34647248022,4,1,0,38636.77273702249,1
2036,31882997,Smith,548,France,Female,68,6,166734.63616873248,1,1,1,91297.6505730607,0
2037,97448431,Jones,350,Spain,Female,29,0,115899.04216944819,3,1,1,156156.16013906462,1
2038,49428613,Williams,713,Spain,Male,61,3,82558.00739083884,1,1,0,143940.91747544886,0
2039,83915085,Johnson,789,Germany,Male,69,7,6669.204753937896,2,1,1,82155.54988055862,0
2040,23022355,Johnson,828,Spain,Male,44,1,28206.661486606416,3,0,1,95778.30844536073,1
2041,12640980,Johnson,825,Spain,Female,18,9,6387.057802187929,3,0,1,108255.21668223734,0
2042,38948371,Smith,736,France,Female,68,9,98476.86952758917,1,0,0,53177.51708655501,1
2043,17928224,Smith,534,Germany,Male,42,3,198792.36475253964,2,1,1,194794.1026833838,0
2044,80259033,Williams,467,Germany,Female,77,5,118594.67702981055,4,1,0,90561.27571379876,1
2045,39887617,Smith,362,Germany,Male,75,9,151483.68999851114,3,0,1,17244.20773617411,1
2046,64142886,Jones,504,France,Female,53,6,218584.2257537066,1,0,0,138800.01726238435,0
2047,77555846,Johnson,849,France,Male,79,4,131031.36752599562,4,1,0,117073.32197636763,1
2048,11140085,Jones,686,Germany,Female,85,8,27163.838674085757,4,0,1,54018.13561481204,1
2049,84158626,Williams,446,Spain,Male,25,4,159098.61773685942,2,0,1,84478.33147098984,1
2050,42909171,Jones,352,Spain,Male,86,8,99867.94717182385,2,1,1,30767.503718273183,0
2051,96302621,Brown,760,France,Female,84,9,12589.463897134001,3,1,0,163203.3015559715,1
2052,57445653,Smith,798,Spain,Male,42,2,86638.69145795453,2,0,0,42360.400864751304,1
2053,37520851,Johnson,784,Germany,Male,19,4,128157.82147566302,3,1,0,29119.9390226586,0
2054,84891604,Johnson,861,Spain,Male,19,1,151181.65667600688,3,1,1,82091.54103471078,1
2055,60019149,Brown,306,Spain,Female,26,6,79520.32511238646,3,0,1,72518.09555772174,0
2056,86593225,Johnson,359,Spain,Female,76,6,27936.899960399136,2,0,0,40126.844284477775,1
2057,13510790,Jones,432,Spain,Male,79,7,109790.0013072027,3,1,0,39139.05579052576,0
2058,99317036,Brown,828,France,Female,33,7,51983.0539678498,4,1,1,146175.75816219577,0
2059,50121884,Brown,763,Spain,Male,33,2,206196.8070056868,2,1,0,150527.4146166308,1
2060,12369647,Johnson,557,Spain,Female,27,6,69018.52542047884,1,1,0,11240.490463357548,1
2061,14364912,Brown,505,Germany,Female,40,0,95991.83445351172,1,1,0,152925.11172686378,0
2062,66357114,Jones,597,Spain,Female,18,6,143405.17073403142,3,1,0,191831.3976807283,1
2063,25536067,Brown,415,Germany,Male,41,0,184279.8553385989,4,1,1,68362.14943966139,1
2064,70955206,Johnson,867,Spain,Male,37,9,195831.00714521515,3,0,1,89863.50333460471,0
2065,77631433,Jones,790,Spain,Male,83,6,26942.045377266717,3,0,0,117558.03358963448,1
2066,72501962,Jones,535,Spain,Male,41,5,160745.141934011,4,0,1,190802.2301948969,0
2067,26309815,Johnson,372,France,Female,59,7,89590.56790624709,1,1,0,118392.3867275908,0
2068,80327226,Johnson,342,France,Male,28,8,146096.3925527364,1,1,0,28022.342172753513,0
2069,67751085,Johnson,318,Spain,Female,63,6,90241.82442985676,3,1,0,104755.23257428235,0
2070,86116537,Smith,686,Spain,Male,33,1,94372.22095150591,2,1,1,56824.69027907187,1
2071,56127636,Jones,342,Germany,Male,28,6,21182.33883145257,4,0,0,65621.64861934431,1
2072,50495027,Jones,716,Germany,Male,41,7,199045.7678523642,3,1,0,106150.7377542534,1
2073,18765515,Brown,387,Spain,Female,30,3,115026.52419148959,4,0,0,119895.9941304016,0
2074,43614230,Brown,486,Germany,Female,62,0,5752.507097469772,3,1,1,148981.96991326264,0
2075,58214847,Jones,554,Germany,Female,74,9,98470.84571749576,4,1,0,178870.05990853655,1
2076,25785010,Williams,656,Spain,Male,76,8,64889.052680596695,3,1,1,105964.72870398458,0
2077,63308625,Williams,874,Spain,Male,37,3,204979.18577789428,3,1,1,190397.0068795494,1
2078,18919801,Jones,720,Spain,Male,37,1,211087.3646957126,2,1,1,152434.59761160254,1
2079,59868518,Smith,894,Germany,Male,24,7,181957.9092792377,1,1,1,153501.68080773667,1
2080,19664425,Jones,608,France,Female,41,3,173241.68933358928,2,1,0,138125.3690887462,1
2081,91666381,Smith,520,Spain,Female,35,5,199686.59784867376,4,1,0,112997.95873303694,1
2082,15884540,Smith,726,Germany,Male,56,4,104106.00283348026,1,0,0,197998.000046488,0
2083,52052429,Jones,386,Spain,Male,26,5,224827.21123197777,1,1,1,194219.12652418794,0
2084,28643812,Brown,845,France,Female,56,0,77526.34360071784,1,1,1,132569.72920216442,0
2085,96250148,Johnson,878,Germany,Female,73,5,61731.77211654801,3,0,1,92990.40070457771,1
2086,53831957,Johnson,867,Germany,Female,39,2,226899.57354543725,4,1,0,20972.121434684952,0
2087,61349332,Williams,478,Germany,Female,83,5,149125.89775704083,1,0,0,87115.97645610366,0
2088,59049528,Williams,560,Spain,Female,42,8,190970.7979897909,4,1,1,32976.03020998032,1
2089,39924164,Williams,596,Spain,Female,76,1,143747.1854375798,4,1,0,102172.08815861403,0
2090,32086836,Brown,661,France,Male,37,6,32158.10444543163,3,1,1,92360.01512503313,0
2091,24162354,Johnson,476,Germany,Female,43,1,192246.07662478293,1,1,0,89367.11513917912,1
2092,61421876,Smith,520,Germany,Female,52,5,54813.26731307129,4,1,1,80090.81718425157,0
2093,21723168,Brown,883,Germany,Male,53,7,221297.5015887075,1,0,0,114944.7232368888,0
2094,66889624,Brown,743,Spain,Male,44,2,218204.9199339863,3,0,0,13303.409200478289,0
2095,34043661,Smith,369,France,Male,67,1,137423.9619836349,2,1,0,165959.39728763697,1
2096,31684583,Johnson,359,Spain,Male,73,8,240202.10067021917,4,1,1,109158.51099456554,1
2097,66040245,Williams,344,Germany,Female,35,6,241762.12611147278,2,1,0,101839.74404511078,0
2098,35311343,Brown,791,France,Female,34,1,222515.05388917495,4,1,1,80853.1468019678,1
2099,71448804,Johnson,658,Germany,Female,44,1,197403.45201164082,3,1,1,74913.91678124142,0
2100,38914754,Williams,613,Spain,Male,38,7,166912.95637605508,1,1,1,51231.49464639275,0
2101,82201557,Smith,502,France,Male,54,5,113083.1969756055,4,1,1,163389.44029603052,1
2102,50169669,Brown,468,Germany,Female,30,2,191455.51387503097,2,0,1,75803.0283983586,1
2103,47181430,Johnson,411,France,Male,26,6,62536.888534429156,2,0,0,86749.38826333132,0
2104,76864064,Smith,408,Spain,Male,39,6,97514.72069650712,2,0,1,167359.86248495226,0
2105,62071089,Jones,774,Germany,Female,48,8,13663.914669929,1,1,0,159415.52597382158,1
2106,33130211,Jones,711,Germany,Male,60,4,112676.4387470481,2,0,0,82746.97161654795,1
2107,28020010,Brown,752,Spain,Female,26,4,132388.5802633877,4,0,0,27266.32888752527,0
2108,92934004,Smith,778,France,Male,78,0,31141.14737149451,4,0,0,111231.49201417374,0
2109,62523610,Jones,860,Germany,Male,68,8,80167.18964435915,3,1,1,197539.12331128615,0
2110,77175654,Jones,611,Spain,Male,74,9,126984.321717524,4,0,1,57480.0871128653,1
2111,62490918,Jones,866,Spain,Male,51,3,71892.07148375626,4,0,1,90827.88950928427,1
2112,76666202,Smith,376,France,Male,62,5,26303.36235448452,1,1,0,75021.06876649108,0
2113,67576942,Johnson,578,Germany,Female,78,3,248254.31047840475,1,1,0,81345.22036776364,0
2114,34138181,Williams,400,Germany,Male,80,4,44499.20131004284,4,0,1,85517.7545368623,0
2115,25997085,Jones,792,France,Female,40,5,8778.636553011782,2,0,1,28470.511745585303,0
2116,39170879,Smith,881,Spain,Male,77,4,180881.86077645203,3,1,1,57281.533916455526,1
2117,89843160,Jones,428,France,Female,59,8,222887.46189267052,3,1,0,166546.2463982549,1
2118,15622710,Williams,582,Germany,Female,18,7,185594.95099980233,4,0,0,78927.47720798755,0
2119,44926101,Johnson,553,France,Female,30,5,236149.78751447634,2,0,1,73215.7614964883,0
2120,31047456,Williams,743,Germany,Male,67,7,118115.3893808326,4,0,1,47020.804225525266,1
2121,53112003,Williams,338,France,Female,83,6,171627.87329341538,3,1,0,18187.922969533614,0
2122,77211629,Jones,514,France,Male,39,5,200870.58375218313,4,1,1,146088.67597451722,0
2123,70366866,Jones,605,Germany,Male,78,8,140923.8744072666,1,1,1,105288.66502260514,0
2124,94014803,Johnson,442,Spain,Female,30,5,244254.34527664672,4,1,0,111936.79792070731,1
2125,20414111,Johnson,622,France,Male,86,7,110534.65888614069,1,1,0,84539.64451491117,1
2126,24567798,Smith,740,Germany,Female,45,5,33399.68451376482,3,0,1,18950.027439808582,1
2127,71056716,Brown,381,France,Female,26,4,245568.12327221286,2,1,1,169758.90125924375,1
2128,13834799,Jones,517,France,Male,77,9,177248.38925813066,1,0,1,28827.625115633968,0
2129,67041691,Smith,306,Spain,Female,84,7,223638.759843659,2,1,0,54575.00472055949,0
2130,41790187,Johnson,688,Spain,Male,37,9,37032.447309741285,3,1,0,154538.52822514562,0
2131,36550588,Smith,893,France,Male,82,9,42565.93531798667,1,1,0,71151.36356714234,0
2132,17145765,Williams,646,France,Female,83,5,239867.6304929971,2,1,0,153679.4388390882,1
2133,91315495,Smith,627,Spain,Female,41,7,16307.101072086161,3,0,1,97229.24326946717,0
2134,76866853,Jones,791,Spain,Female,21,5,151509.21739751688,3,0,0,190719.92392659682,0
2135,59353573,Brown,476,Spain,Female,18,6,145667.36715485534,4,0,0,55351.78211705684,1
2136,94871611,Johnson,692,France,Male,63,3,98457.28227807632,3,1,1,34705.15917130675,0
2137,39531107,Jones,656,France,Male,61,4,91006.80272653794,3,1,1,68102.50938921409,1
2138,78471218,Williams,739,Germany,Male,26,5,147993.72908407802,4,1,0,158653.4171843882,0
2139,47212823,Jones,754,Germany,Male,67,5,46226.58376520369,4,1,1,155531.70473488662,1
2140,69928776,Jones,630,Spain,Male,73,2,185923.73128918916,1,0,0,14401.172016538458,1
2141,85061540,Jones,664,Spain,Female,87,9,153674.5698052374,4,0,0,106546.98270118756,0
2142,66891504,Smith,777,Spain,Male,60,0,141051.79257602035,3,1,1,39963.56000368348,0
2143,98119880,Johnson,481,Spain,Female,63,1,100106.32446169792,4,0,0,58008.893172288095,0
2144,55071757,Jones,568,Germany,Female,86,8,29926.268238254033,2,0,0,150385.4815446202,1
2145,69408906,Williams,664,Spain,Male,61,4,152933.74751482936,2,0,0,27782.837609179376,1
2146,33987773,Brown,335,France,Male,71,3,174472.4936759218,1,1,0,36796.831811015174,1
2147,27594934,Williams,801,France,Male,31,0,230854.682211843,1,0,0,157426.89597053322,1
2148,21506985,Williams,637,Spain,Male,23,7,166495.3799676,2,1,0,89118.40292789039,1
2149,70596945,Brown,546,Germany,Male,35,9,201189.1618762531,1,0,0,135117.40263019636,1
2150,95723950,Brown,393,Germany,Female,43,7,150824.7823035734,3,0,1,153319.58182667338,0
2151,58047776,Brown,480,Spain,Male,66,4,127816.24614960302,2,0,0,101531.7438321155,1
2152,68100930,Johnson,722,France,Female,19,8,107624.42252427975,4,1,0,19602.078385478264,1
2153,53128506,Johnson,542,Germany,Male,83,0,232228.10055061744,1,1,1,164479.33017661682,0
2154,24707783,Smith,507,Germany,Female,47,3,170729.57455401562,4,0,0,188390.51473921086,0
2155,43980809,Johnson,374,France,Male,72,5,120985.51503690965,4,1,1,117210.85524618857,1
2156,74550557,Jones,476,Spain,Male,89,5,229948.8361641951,2,1,1,104767.47106064047,1
2157,77784777,Smith,714,Germany,Male,21,1,77768.41523111897,1,0,1,62797.54617645809,1
2158,33773140,Smith,420,Germany,Male,44,2,54495.48936234194,2,1,1,150572.72916960853,0
2159,49591350,Jones,399,Spain,Female,18,2,75078.61848954139,4,1,0,81488.6740696264,1
2160,45725015,Williams,484,Germany,Female,58,2,194262.20302795133,3,0,1,48021.86581072509,1
2161,27221624,Johnson,603,France,Female,48,3,92316.53652439489,4,1,1,106267.40566065427,0
2162,99432058,Johnson,885,Spain,Male,87,3,224485.77096099613,4,1,0,97083.24543645643,1
2163,65261724,Brown,470,Germany,Female,61,8,88975.7403615694,4,0,1,179363.8350909147,0
2164,58332518,Brown,772,Germany,Female,53,9,12729.172113143255,2,0,1,151088.6865683708,1
2165,10296606,Johnson,602,France,Male,23,2,126418.88103932736,4,0,0,52647.84266393261,0
2166,77660784,Jones,736,Spain,Female,77,9,12899.799191844197,1,1,0,47851.072041404674,1
2167,99758069,Brown,649,France,Female,88,3,163298.92302274797,3,1,0,53913.83351097688,1
2168,92303505,Johnson,797,Spain,Female,45,3,149040.23898334516,2,1,0,57624.37238480585,0
2169,48522472,Jones,372,France,Male,75,2,106357.05777121666,4,0,1,156484.61339568018,0
2170,26850547,Jones,327,Germany,Male,31,0,120864.97257142431,4,1,1,102906.0787875952,0
2171,20434685,Jones,792,France,Female,22,6,235423.10414037004,2,1,0,79717.37858739516,0
2172,47222110,Jones,619,Spain,Male,25,2,61063.24378976452,4,0,1,23737.58301424238,1
2173,50153872,Jones,402,Germany,Male,28,6,130777.74927810639,1,1,0,24952.649408141857,1
2174,49824792,Johnson,794,Spain,Female,75,6,29599.852207299908,4,0,0,122631.68964836453,1
2175,42692206,Brown,735,France,Male,34,7,169781.3841974721,2,1,0,159346.6027694414,1
2176,47261939,Smith,797,France,Male,64,2,30281.66946197869,2,1,0,163869.71762129987,0
2177,49898165,Williams,300,Germany,Female,28,2,40758.88617292209,2,0,1,80409.11756520995,1
2178,36859098,Jones,564,Spain,Female,27,1,125461.8483601459,1,1,1,55456.00990508303,0
2179,42670254,Johnson,733,France,Male,79,2,241553.8308982671,3,1,1,55683.06796026521,0
2180,17580774,Williams,740,France,Male,27,3,183738.13825457965,2,0,1,164175.27511119633,0
2181,78604294,Jones,579,France,Female,72,8,60855.37024899576,2,1,1,42327.93353050549,1
2182,70586751,Smith,553,Germany,Female,27,8,108922.02552461645,4,1,0,104588.79361088281,1
2183,28872556,Williams,555,France,Female,70,6,238073.7401220481,1,0,1,196361.36161234422,1
2184,27386717,Jones,839,France,Female,52,9,130883.18535389878,2,0,1,82733.4969224378,0
2185,98380501,Jones,736,France,Male,74,0,178351.16893126696,2,0,1,81395.74505034198,0
2186,68902552,Johnson,464,Spain,Male,69,2,9535.003135038662,2,1,0,152384.17389923605,1
2187,57504125,Smith,834,Germany,Female,37,9,218387.79560679104,1,1,0,87469.17837538081,0
2188,70883193,Williams,603,Germany,Female,62,0,229814.2811568412,2,1,1,12203.590330528645,0
2189,45752834,Williams,366,Germany,Female,87,1,100138.59797035574,4,0,0,46650.16118097978,0
2190,41855308,Johnson,616,Spain,Female,33,1,182864.83401116813,4,0,1,110269.23480900926,1
2191,78586304,Johnson,884,France,Female,52,1,4429.769703059583,4,0,1,10172.544435628772,0
2192,63571993,Brown,801,France,Male,36,2,166971.67429973342,2,0,0,146343.15161648035,0
2193,37935656,Johnson,745,Germany,Female,76,1,20387.145975408806,2,1,0,17505.245510523207,0
2194,42180520,Jones,328,Spain,Male,64,6,179310.7606901726,3,1,0,43550.46180107331,0
2195,99681079,Smith,697,Germany,Male,45,4,130411.2985289004,4,1,1,29525.953617155796,0
2196,55143277,Jones,652,Germany,Male,55,0,49057.05963802912,1,0,1,128227.24983221841,0
2197,58491107,Williams,544,Spain,Male,24,2,248050.19493253602,2,0,1,78080.75291604303,0
2198,47227393,Johnson,771,Germany,Male,31,6,211339.48249337982,4,0,1,175183.93626461076,1
2199,62691779,Johnson,417,France,Male,39,2,18823.65857702084,4,1,1,27886.081969740742,1
2200,24464084,Smith,811,France,Female,72,0,539.7701327889415,4,1,1,155460.9775599235,0
2201,36372426,Williams,783,Germany,Male,42,4,186018.65673238836,4,0,0,53389.82814918551,0
2202,58712904,Smith,516,France,Female,21,4,186280.4828395646,3,0,0,196051.98449020553,1
2203,37005050,Brown,831,Spain,Female,82,9,133335.17444652758,2,1,0,119962.00332650299,1
2204,92244005,Brown,836,France,Male,85,4,185590.97413772135,2,1,0,171014.60370756168,1
2205,37167244,Johnson,458,Spain,Male,80,0,192782.66152316332,1,1,0,181690.17500267146,1
2206,46215321,Johnson,420,Germany,Female,35,2,152113.76706150064,2,0,1,116515.44188564549,0
2207,74636905,Williams,416,France,Female,64,4,78436.6743143048,2,1,0,47032.330303322065,1
2208,90712139,Brown,517,Spain,Male,59,4,80568.81391657736,2,1,0,147016.54462088886,1
2209,85966239,Jones,736,France,Female,86,1,177970.813296228,3,1,0,128780.71157892405,1
2210,33941717,Brown,516,Spain,Female,65,6,192958.55614452352,4,1,0,152194.54399407064,0
2211,76714927,Brown,411,France,Female,38,6,88396.69153354016,2,1,1,110256.92703178253,1
2212,49736982,Williams,650,Spain,Male,42,9,61155.722558750014,4,1,0,82393.93264279008,0
2213,52136866,Jones,788,France,Male,19,7,122513.99712678335,3,0,0,184244.98262808737,0
2214,28901964,Johnson,504,France,Male,46,1,209129.64282545066,4,1,0,195431.5447117091,1
2215,20745402,Jones,864,France,Female,60,3,50229.6306545611,2,0,1,88369.40018780719,0
2216,28144420,Johnson,409,France,Male,79,1,143320.84198233753,3,0,0,32903.21202971834,1
2217,15724781,Jones,385,France,Male,36,4,202060.45218249795,2,1,0,131363.0604819289,1
2218,73928815,Williams,856,France,Female,67,1,86022.47618001064,3,1,0,39757.62915554209,1
2219,92355607,Williams,827,Germany,Female,58,2,168794.54569699607,1,1,1,128293.45605804732,0
2220,22970163,Smith,878,Germany,Male,78,7,241379.07118678017,2,0,0,67663.22980394695,0
2221,95731977,Jones,699,Germany,Male,67,7,114016.89872979636,4,0,0,120691.74743836255,0
2222,68571672,Johnson,359,Spain,Male,65,4,127007.49717060616,1,0,0,72066.70987042412,0
2223,72147242,Brown,898,France,Female,74,8,153448.82404288428,3,0,0,92299.02768794338,0
2224,73026324,Smith,453,Germany,Female,20,6,69379.52356518575,3,1,1,45269.12463396179,0
2225,41556305,Smith,302,France,Male,50,9,55709.88690600947,3,1,0,78800.51499624606,1
2226,74578679,Williams,372,Spain,Male,51,6,109238.01238284011,4,1,1,160901.97674825694,1
2227,62042390,Williams,547,Spain,Female,41,7,20761.65309828612,3,0,0,79323.24581766358,0
2228,54206619,Williams,457,France,Male,44,7,4971.310753900088,4,0,1,67261.88713726854,0
2229,83777619,Smith,402,France,Female,89,1,67507.26222960613,3,1,0,138628.21248493833,0
2230,87180499,Jones,527,Germany,Female,89,1,32050.036882280085,2,0,1,55885.76621763223,0
2231,33388176,Johnson,435,France,Female,54,2,130296.866592007,2,1,0,35346.56569635636,0
2232,49764663,Williams,624,Spain,Female,80,5,113460.05307727844,3,1,1,155733.79692369775,1
